Longitude (deg),Latitude (deg)
1.274909826145825491e+02,3.659220861437164274e+01
1.281590835194904230e+02,3.698356008335518652e+01
1.274099662375271294e+02,3.650285934396305976e+01
1.278922442743521373e+02,3.697445232936811266e+01
1.279786589762526035e+02,3.620993274586729882e+01
1.273804390814119500e+02,3.668711067161383710e+01
1.279197811193699010e+02,3.620447969740136074e+01
1.278311078495966626e+02,3.684389246318879430e+01
1.277210922051799571e+02,3.634679400533523363e+01
1.275461949373713111e+02,3.652076411132858880e+01
1.280537592955036530e+02,3.693332792157166011e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.268342476734093225e+02,3.650437321257130208e+01
1.275889642223377081e+02,3.613429277906771375e+01
1.272300541229755169e+02,3.631672728208240386e+01
1.271471487681952794e+02,3.624677561732885067e+01
1.268342476734093225e+02,3.650437321257130208e+01
1.268342476734093225e+02,3.650437321257130208e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.261346666263688974e+02,3.677079086013922193e+01
1.268998143923085706e+02,3.683676467204243465e+01
1.273243092156170917e+02,3.680887133703507885e+01
1.271404599719458020e+02,3.664150037407593175e+01
1.265694105223941648e+02,3.678277753915864423e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.264561521416434999e+02,3.701023430677744841e+01
1.274723324851776596e+02,3.620838576847640411e+01
1.269408370647594637e+02,3.670206499595970939e+01
1.266950463080084717e+02,3.628514246462162873e+01
1.267000775119486349e+02,3.677240910408519170e+01
1.265337474196704051e+02,3.649915834439717344e+01
1.266826713332733050e+02,3.657449633990254512e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.271098346802478005e+02,3.676381346175391940e+01
1.269105544890065147e+02,3.643875480767783870e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.266945161715646861e+02,3.612187607621142860e+01
1.267676220838549170e+02,3.652433636358092883e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.267597101272943547e+02,3.663797348587321778e+01
1.269856365295128171e+02,3.684211860780335002e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.270008011045541565e+02,3.692966374751647862e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.268434308114357094e+02,3.650106141776188196e+01
1.269134125146212710e+02,3.663465430264189138e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.264259068872071907e+02,3.668458739832162507e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.275172988062439856e+02,3.622163823057895371e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.269281610594801606e+02,3.667692314095279471e+01
1.271504998263351212e+02,3.629516220997431475e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.269019237182235429e+02,3.685538427890983115e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.265909566966713271e+02,3.618621264521445369e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.264785882737039060e+02,3.686095923412239728e+01
1.268926783079217273e+02,3.674304237367277892e+01
1.268050533832193736e+02,3.606579304354326609e+01
1.267273025301738727e+02,3.647156110525317985e+01
1.266434176727356515e+02,3.616381666403714235e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.269422565975031745e+02,3.653652745834092741e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.272202392205741717e+02,3.623912056772116586e+01
1.267876442513476007e+02,3.605919343100081420e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.268428222471719806e+02,3.630928606000377812e+01
1.268839063673332817e+02,3.682399939229154739e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.267104527157177074e+02,3.602857668679362746e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.267111166540968696e+02,3.645644175356595440e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.264590186331665507e+02,3.664429045875356650e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.268188688981754808e+02,3.617628077298422795e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.265998823701085740e+02,3.631311838097915512e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.270903907208822403e+02,3.691726544980346603e+01
1.265780308772389873e+02,3.672441040553419356e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.268288864275494632e+02,3.669728081282364940e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.267250988608690676e+02,3.609877054979800448e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.268342476734093225e+02,3.650437321257130208e+01
1.268342476734093225e+02,3.650437321257130208e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.265030713671210236e+02,3.692635600229559145e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.266992157936264931e+02,3.614826292070701896e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.269134125146212710e+02,3.663465430264189138e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.268926783079217273e+02,3.674304237367277892e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.266434176727356515e+02,3.616381666403714235e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.265958357188282548e+02,3.618037087057406609e+01
1.266553911887694568e+02,3.624250391173575281e+01
1.272202392205741717e+02,3.623912056772116586e+01
1.268050533832193736e+02,3.606579304354326609e+01
1.267597101272943547e+02,3.663797348587321778e+01
1.267876442513476007e+02,3.605919343100081420e+01
1.273243092156170917e+02,3.680887133703507885e+01
1.274638126671078879e+02,3.570001740128822121e+01
1.268039724249569247e+02,3.580093176786065357e+01
1.271410461702785852e+02,3.580377602307594742e+01
1.278732244088904650e+02,3.602119073511342862e+01
1.267566474841406716e+02,3.560416179803052472e+01
1.272217997577142086e+02,3.550705887431942642e+01
1.274599595026087826e+02,3.591108634713287273e+01
1.269481892022894982e+02,3.602236719808655607e+01
1.266497382177348641e+02,3.580368873343573455e+01
1.274557151996555859e+02,3.555224469754914907e+01
1.265386528571015816e+02,3.563433487017472601e+01
1.271333398710803948e+02,3.557069033129022273e+01
1.273089541508646505e+02,3.604617299869445191e+01
1.265485798604702694e+02,3.539252400253356257e+01
1.269457598269308392e+02,3.542720220736772774e+01
1.276170991302867321e+02,3.585129587894332559e+01
1.268855460439116172e+02,3.581826854487741230e+01
1.277884042834123761e+02,3.587558641367252221e+01
1.273022390374488282e+02,3.563976008978927723e+01
1.267927598630008248e+02,3.589934180210464376e+01
1.273830756799640227e+02,3.545231650541447976e+01
1.275987876144185265e+02,3.565336518412190969e+01
1.269877889193994349e+02,3.577167211016356418e+01
1.265748831147474363e+02,3.581826016473012686e+01
1.272180519640497636e+02,3.592152133830363425e+01
1.270679635814997397e+02,3.566911260588894095e+01
1.276214124650183521e+02,3.603367625246998784e+01
1.274919933563420642e+02,3.580630301877620525e+01
1.273701356852008075e+02,3.572403480700626943e+01
1.270688194375606770e+02,3.597100097351303560e+01
1.274417452465168168e+02,3.540736522666374952e+01
1.270824579945195012e+02,3.554665959617431525e+01
1.273633814987039159e+02,3.556281639957589391e+01
1.267303028197198813e+02,3.550699770590652804e+01
1.278822088176545861e+02,3.591943593088127784e+01
1.269297578037594576e+02,3.587392248927790916e+01
1.267447405081924501e+02,3.598003446058845611e+01
1.266581582538841388e+02,3.589491472435066299e+01
1.275389179804659108e+02,3.594349570333758948e+01
1.277374500155755044e+02,3.593612752872383709e+01
1.273917703250965729e+02,3.595720848572394601e+01
1.266065780035053905e+02,3.545934275361224053e+01
1.270302457014209523e+02,3.581308948965534000e+01
1.272426554392330900e+02,3.569621450733848178e+01
1.265469785411310681e+02,3.589675327836478402e+01
1.273285176433618346e+02,3.543118008002049635e+01
1.274611023495208855e+02,3.546591751206076282e+01
1.272330616590990076e+02,3.602611580815472792e+01
1.268955373669689664e+02,3.593965000365979989e+01
1.269381953717380327e+02,3.573853084980898132e+01
1.276073025737564706e+02,3.571072439826838973e+01
1.271232149144875763e+02,3.562864068342200596e+01
1.274073969311118901e+02,3.576545752101680620e+01
1.270138989736309441e+02,3.598611429478502544e+01
1.274997462310073786e+02,3.587380122779078562e+01
1.273615485048457572e+02,3.550901173438812464e+01
1.271020391608398370e+02,3.584327303825101296e+01
1.274374722261907493e+02,3.560038718899956223e+01
1.268139961909620155e+02,3.576254068135467890e+01
1.269760919075598053e+02,3.606097516928319635e+01
1.268075058130789614e+02,3.584052660089039932e+01
1.265989154732489510e+02,3.578231712678241649e+01
1.270690923975243294e+02,3.579682869374171617e+01
1.267647296250714959e+02,3.577854578617847636e+01
1.270546032284490963e+02,3.551501779899543010e+01
1.269188245993391746e+02,3.603954005425849516e+01
1.267247371776205114e+02,3.559590733278490404e+01
1.266710381355942019e+02,3.582854202066689453e+01
1.267793350999008339e+02,3.582936704374974823e+01
1.274547034045551328e+02,3.572691310464824710e+01
1.268340500934342856e+02,3.577922649458247406e+01
1.276248766334575890e+02,3.587505503132112494e+01
1.265513793875026636e+02,3.562410328134657789e+01
1.265856592716189368e+02,3.582593401974142466e+01
1.271402765812684095e+02,3.558165689099504903e+01
1.265469785411310681e+02,3.589675327836478402e+01
1.265748831147474363e+02,3.581826016473012686e+01
1.277884042834123761e+02,3.587558641367252221e+01
1.270679635814997397e+02,3.566911260588894095e+01
1.268955373669689664e+02,3.593965000365979989e+01
1.276248766334575890e+02,3.587505503132112494e+01
1.270138989736309441e+02,3.598611429478502544e+01
1.276214124650183521e+02,3.603367625246998784e+01
1.274547034045551328e+02,3.572691310464824710e+01
1.275389179804659108e+02,3.594349570333758948e+01
1.266065780035053905e+02,3.545934275361224053e+01
1.278732244088904650e+02,3.602119073511342862e+01
1.274374722261907493e+02,3.560038718899956223e+01
1.269481892022894982e+02,3.602236719808655607e+01
1.273917703250965729e+02,3.595720848572394601e+01
1.271232149144875763e+02,3.562864068342200596e+01
1.266497382177348641e+02,3.580368873343573455e+01
1.274599595026087826e+02,3.591108634713287273e+01
1.273285176433618346e+02,3.543118008002049635e+01
1.276170991302867321e+02,3.585129587894332559e+01
1.267793350999008339e+02,3.582936704374974823e+01
1.273701356852008075e+02,3.572403480700626943e+01
1.271410461702785852e+02,3.580377602307594742e+01
1.278822088176545861e+02,3.591943593088127784e+01
1.273615485048457572e+02,3.550901173438812464e+01
1.272426554392330900e+02,3.569621450733848178e+01
1.267647296250714959e+02,3.577854578617847636e+01
1.265856592716189368e+02,3.582593401974142466e+01
1.270824579945195012e+02,3.554665959617431525e+01
1.265485798604702694e+02,3.539252400253356257e+01
1.271333398710803948e+02,3.557069033129022273e+01
1.269457598269308392e+02,3.542720220736772774e+01
1.268039724249569247e+02,3.580093176786065357e+01
1.269760919075598053e+02,3.606097516928319635e+01
1.266581582538841388e+02,3.589491472435066299e+01
1.267927598630008248e+02,3.589934180210464376e+01
1.274417452465168168e+02,3.540736522666374952e+01
1.266710381355942019e+02,3.582854202066689453e+01
1.270546032284490963e+02,3.551501779899543010e+01
1.265469785411310681e+02,3.589675327836478402e+01
1.265386528571015816e+02,3.563433487017472601e+01
1.267566474841406716e+02,3.560416179803052472e+01
1.268855460439116172e+02,3.581826854487741230e+01
1.274997462310073786e+02,3.587380122779078562e+01
1.268139961909620155e+02,3.576254068135467890e+01
1.271020391608398370e+02,3.584327303825101296e+01
1.270302457014209523e+02,3.581308948965534000e+01
1.269188245993391746e+02,3.603954005425849516e+01
1.273830756799640227e+02,3.545231650541447976e+01
1.269877889193994349e+02,3.577167211016356418e+01
1.265513793875026636e+02,3.562410328134657789e+01
1.269297578037594576e+02,3.587392248927790916e+01
1.276073025737564706e+02,3.571072439826838973e+01
1.267303028197198813e+02,3.550699770590652804e+01
1.274073969311118901e+02,3.576545752101680620e+01
1.270690923975243294e+02,3.579682869374171617e+01
1.267247371776205114e+02,3.559590733278490404e+01
1.270688194375606770e+02,3.597100097351303560e+01
1.272330616590990076e+02,3.602611580815472792e+01
1.271402765812684095e+02,3.558165689099504903e+01
1.274611023495208855e+02,3.546591751206076282e+01
1.272180519640497636e+02,3.592152133830363425e+01
1.273089541508646505e+02,3.604617299869445191e+01
1.272217997577142086e+02,3.550705887431942642e+01
1.274557151996555859e+02,3.555224469754914907e+01
1.269381953717380327e+02,3.573853084980898132e+01
1.268340500934342856e+02,3.577922649458247406e+01
1.273633814987039159e+02,3.556281639957589391e+01
1.268075058130789614e+02,3.584052660089039932e+01
1.265989154732489510e+02,3.578231712678241649e+01
1.267447405081924501e+02,3.598003446058845611e+01
1.273022390374488282e+02,3.563976008978927723e+01
1.274638126671078879e+02,3.570001740128822121e+01
1.274919933563420642e+02,3.580630301877620525e+01
1.277374500155755044e+02,3.593612752872383709e+01
1.275987876144185265e+02,3.565336518412190969e+01
1.265748831147474363e+02,3.581826016473012686e+01
1.277884042834123761e+02,3.587558641367252221e+01
1.270679635814997397e+02,3.566911260588894095e+01
1.268955373669689664e+02,3.593965000365979989e+01
1.276248766334575890e+02,3.587505503132112494e+01
1.270138989736309441e+02,3.598611429478502544e+01
1.276214124650183521e+02,3.603367625246998784e+01
1.274547034045551328e+02,3.572691310464824710e+01
1.275389179804659108e+02,3.594349570333758948e+01
1.266065780035053905e+02,3.545934275361224053e+01
1.278732244088904650e+02,3.602119073511342862e+01
1.274374722261907493e+02,3.560038718899956223e+01
1.269481892022894982e+02,3.602236719808655607e+01
1.273917703250965729e+02,3.595720848572394601e+01
1.271232149144875763e+02,3.562864068342200596e+01
1.266497382177348641e+02,3.580368873343573455e+01
1.274599595026087826e+02,3.591108634713287273e+01
1.273285176433618346e+02,3.543118008002049635e+01
1.276170991302867321e+02,3.585129587894332559e+01
1.267793350999008339e+02,3.582936704374974823e+01
1.273701356852008075e+02,3.572403480700626943e+01
1.271410461702785852e+02,3.580377602307594742e+01
1.278822088176545861e+02,3.591943593088127784e+01
1.273615485048457572e+02,3.550901173438812464e+01
1.272426554392330900e+02,3.569621450733848178e+01
1.267647296250714959e+02,3.577854578617847636e+01
1.265856592716189368e+02,3.582593401974142466e+01
1.270824579945195012e+02,3.554665959617431525e+01
1.265485798604702694e+02,3.539252400253356257e+01
1.271333398710803948e+02,3.557069033129022273e+01
1.269457598269308392e+02,3.542720220736772774e+01
1.268039724249569247e+02,3.580093176786065357e+01
1.269760919075598053e+02,3.606097516928319635e+01
1.266581582538841388e+02,3.589491472435066299e+01
1.267927598630008248e+02,3.589934180210464376e+01
1.274417452465168168e+02,3.540736522666374952e+01
1.266710381355942019e+02,3.582854202066689453e+01
1.270546032284490963e+02,3.551501779899543010e+01
1.265469785411310681e+02,3.589675327836478402e+01
1.265386528571015816e+02,3.563433487017472601e+01
1.267566474841406716e+02,3.560416179803052472e+01
1.268855460439116172e+02,3.581826854487741230e+01
1.274997462310073786e+02,3.587380122779078562e+01
1.268139961909620155e+02,3.576254068135467890e+01
1.271020391608398370e+02,3.584327303825101296e+01
1.270302457014209523e+02,3.581308948965534000e+01
1.269188245993391746e+02,3.603954005425849516e+01
1.273830756799640227e+02,3.545231650541447976e+01
1.269877889193994349e+02,3.577167211016356418e+01
1.265513793875026636e+02,3.562410328134657789e+01
1.269297578037594576e+02,3.587392248927790916e+01
1.276073025737564706e+02,3.571072439826838973e+01
1.267303028197198813e+02,3.550699770590652804e+01
1.274073969311118901e+02,3.576545752101680620e+01
1.270690923975243294e+02,3.579682869374171617e+01
1.267247371776205114e+02,3.559590733278490404e+01
1.270688194375606770e+02,3.597100097351303560e+01
1.272330616590990076e+02,3.602611580815472792e+01
1.271402765812684095e+02,3.558165689099504903e+01
1.274611023495208855e+02,3.546591751206076282e+01
1.272180519640497636e+02,3.592152133830363425e+01
1.273089541508646505e+02,3.604617299869445191e+01
1.272217997577142086e+02,3.550705887431942642e+01
1.274557151996555859e+02,3.555224469754914907e+01
1.269381953717380327e+02,3.573853084980898132e+01
1.268340500934342856e+02,3.577922649458247406e+01
1.273633814987039159e+02,3.556281639957589391e+01
1.268075058130789614e+02,3.584052660089039932e+01
1.265989154732489510e+02,3.578231712678241649e+01
1.267447405081924501e+02,3.598003446058845611e+01
1.273022390374488282e+02,3.563976008978927723e+01
1.274638126671078879e+02,3.570001740128822121e+01
1.274919933563420642e+02,3.580630301877620525e+01
1.277374500155755044e+02,3.593612752872383709e+01
1.275987876144185265e+02,3.565336518412190969e+01
1.265748831147474363e+02,3.581826016473012686e+01
1.277884042834123761e+02,3.587558641367252221e+01
1.270679635814997397e+02,3.566911260588894095e+01
1.268955373669689664e+02,3.593965000365979989e+01
1.276248766334575890e+02,3.587505503132112494e+01
1.270138989736309441e+02,3.598611429478502544e+01
1.276214124650183521e+02,3.603367625246998784e+01
1.274547034045551328e+02,3.572691310464824710e+01
1.275389179804659108e+02,3.594349570333758948e+01
1.266065780035053905e+02,3.545934275361224053e+01
1.278732244088904650e+02,3.602119073511342862e+01
1.274374722261907493e+02,3.560038718899956223e+01
1.269481892022894982e+02,3.602236719808655607e+01
1.273917703250965729e+02,3.595720848572394601e+01
1.271232149144875763e+02,3.562864068342200596e+01
1.266497382177348641e+02,3.580368873343573455e+01
1.274599595026087826e+02,3.591108634713287273e+01
1.273285176433618346e+02,3.543118008002049635e+01
1.276170991302867321e+02,3.585129587894332559e+01
